,,Woodard,C. S.,,,Charles Sherman,,,naf,indirect
,,Woodcock,Leonard,,,,,,naf,indirect
,,Wooding,Nelle,,,,,,naf,indirect
,,Woodruff,Alice,,,,,,naf,indirect
,,Woodruff,Edwin F,,,,,,naf,indirect
,,Woodruff,John G,,,,,,naf,indirect
,,Woods,Donald W,,,,,,naf,indirect
,,Woods,Dorothy,,,,,,naf,indirect
,,Woods,Gloria,,,,,,naf,indirect
,,Woodside,Willson,,,,,,naf,indirect
,,Woody,Ann,,,,,,naf,indirect
,,Woody,Woodrow W,,,,,,naf,indirect
,,Woolley,Joseph William,,,,,,naf,indirect
,,Woolridge,C. W,,,,,,naf,indirect
,,Worcester,Nanon Fay Leas,,,,,,naf,indirect
,,Worden,J. H,,,,,,naf,indirect
,,Worrell,Margaret H,,,,,,naf,indirect
,,Wreford,William B,,,,,,naf,indirect
,,Wright,Dorothea Mason,,,,,,naf,indirect
,,Wright,James F,,,,,,naf,indirect
,,Wright,Mary Clabaugh,,,,,,naf,indirect
,,Wright,Susan,,,,,,naf,indirect
,,Wulp,Patricia,,,,,,naf,indirect
,,Wyman,Irma,,,,,,naf,indirect
,,Wynner,Edith,,,,,http://id.loc.gov/authorities/names/n90702753,naf,indirect
,,Yenney,Elmer,,,,,,naf,indirect
,,Yntema,Hessel E,,,,,http://id.loc.gov/authorities/names/no95054273,naf,indirect
,,Yoder,Thomas,,,,,,naf,indirect
,,Young,Claud,,,,,http://id.loc.gov/authorities/names/n95054974,naf,indirect
,,Young,Coleman A,,,,,http://id.loc.gov/authorities/names/n88013165,naf,indirect
,,Young,John G,,,,,,naf,indirect
,,Young,Marilyn Blatt,,,,,http://id.loc.gov/authorities/names/n81021831,naf,indirect
,,Young,Ralph,,,,,,naf,indirect
,,Young,Roy A,,,,,http://id.loc.gov/authorities/names/nr2006029519,naf,indirect
,,Young,Watson,,,,,,naf,indirect
,,Youtie,Louise C.,,,Louise Canberg,,http://id.loc.gov/authorities/names/n96034625,naf,indirect
,,Yu,Jessica,,,,,http://id.loc.gov/authorities/names/no96050440,naf,indirect
,,Zak,Albert J,,,,,,naf,indirect
,,Zald,Mayer N,,,,,http://id.loc.gov/authorities/names/n79034912,naf,indirect
,,Zatret,Phil,,,,,,naf,indirect
,,Zeeb,Louise,,,,,,naf,indirect
,,Zeidman,Fred,,,,,,naf,indirect
,,Zelenko,A. V,,,,,http://id.loc.gov/authorities/names/no2001087094,naf,indirect
,,Zimmerman,Fred R,,,,,,naf,indirect
,,Zimmermann,Ernest R,,,,,,naf,indirect
,,Zinn,Karl L,,,,,,naf,indirect
,,Zorn,Jens C,,,,,http://id.loc.gov/authorities/names/n92032172,naf,indirect
,,Zweifler,Ruth,,,,,,naf,indirect
,,Zwerdling,Osias,,,,,,naf,indirect
,,Pontiac,Ottawa Chief,,,,-1769,,naf,indirect
,,LaFramboise,Joseph,,,,-1809,,naf,indirect
,,Eveleth,William S.,,,,-1818,,naf,indirect
,,Woodward,Augustus B.,,,Augustus Brevoort,-1827,,naf,indirect
,,Smith,Henry,,,,-1847,,naf,indirect
,,Mack,Temperance,,,,-1850,,naf,indirect
,,Fitch,Abel F.,,,,-1851,,naf,indirect
,,Danforth,George,,,,-1856,,naf,indirect
,,Griswold,George R.,,,,-1857,,naf,indirect
,,Horsford,M. C. Mrs.,,,,-1859,,naf,indirect
,,Applington,Zenos,,,,-1862,,naf,indirect
,,Brodhead,Thornton F.,,,,-1862,,naf,indirect
,,Townsend,T. J.,,,,-1862,,naf,indirect
,,Safford,Winfield Scott,,,,-1863,,naf,indirect
,,Mathews,Harriet Francis,,,,-1866,,naf,indirect
,,Ward,Eber Brock,,,,-1873,,naf,indirect
,,Clark,Mary H.,,,,-1875,,naf,indirect
,,Bird,Judson S.,,,,-1882,,naf,indirect
,,Felch,Lucretia,,,,-1882,,naf,indirect
,,Truth,Sojourner,,,,-1883,,naf,indirect
,,Wilson,Robert S.,,,,-1883,,naf,indirect
,,Eldridge,Robert P.,,,,-1884,,naf,indirect
,,Bauer,Emil Gottlob,,,,-1894,,naf,indirect
,,Baur,Emil Gottlob,,,,-1894,,naf,indirect
,,Lothrop,George Howard,,,,-1896,,naf,indirect
,,Johnson,Lorenzo Nickerson,,,,-1897,,naf,indirect
,,Jones,Joseph Comstock,,,,-1897,,naf,indirect
,,Seage,Henry Stark,,,,-1899,,naf,indirect
,,Mertz,David Franklin,,,,-1900,,naf,indirect
,,Scripps,George H.,,,,-1900,,naf,indirect
,,Kawbawgam,Charles,,,,-1902,http://id.loc.gov/authorities/names/n93102126,naf,indirect
,,Howell,Charles S.,,,,-1903,,naf,indirect
,,Miles,Mary A.,,,,-1904,,naf,indirect
,,Chapin,Augusta J.,,,,-1905,,naf,indirect
,,Lowell,Dwight Nelson,,,,-1907,,naf,indirect
,,Lowell,Dwight Nelson,,,,-1907,,naf,indirect
,,Gray,Fanny,,,,-1911,,naf,indirect
,,Palmer,Charles Henry,,,,-1911,,naf,indirect
,,Weston,B. F.,,,Benjamin Frank,-1916,,naf,indirect
,,Gilchrist,Frank Rust,,,,-1917,,naf,indirect
,,Senier,Alfred,,,,-1918,,naf,indirect
,,Patterson,Frank Dean,,,,-1920,,naf,indirect
,,Hampton,George P.,,,,-1921,,naf,indirect
,,Bates,Charles F.,,,Charles Franklin,-1922,,naf,indirect
,,Murphy,Mary Brennan,,,,-1924,,naf,indirect
,,Lembert,Max E.,,,Max Ernest,-1925,,naf,indirect
,,Cunningham,Leon Max,,,,-1930,,naf,indirect
,,Den Bleyker,Martha,,,,-1930,,naf,indirect
,,Stoner,Winifred Sackville,,,,-1931,,naf,indirect
,,Underwood,Frederick Douglas,,,,-1942,,naf,indirect
,,Rackham,Mary A. Horton,,,,-1947,,naf,indirect
,,Adams,Adeline Valentine Pond,,,,-1948,,naf,indirect
,,Shakespeare,William,,,,-1950,,naf,indirect
,,Colby,Martha Guernsey,,,,-1958,,naf,indirect
,,Rathmer,Felix Martin,,,,-1959,,naf,indirect
,,Beckley,Zoe,,,,-1961,,naf,indirect
,,Edwards,Ann,,,,-1962,,naf,indirect
,,Benz,Fred E.,,,,-1963,,naf,indirect
,,Buckler,Aldred S.,,,,-1963,,naf,indirect
,,McGinley,Conde,,,,-1963,,naf,indirect
,,Spencer,Edward A.,,,,-1964,,naf,indirect
,,Blanshard,Mary Hillyer,,,,-1965,,naf,indirect
,,Gerganoff,Ralph Stevens,,,,-1966,,naf,indirect
,,Gores,Walter J.,,,,-1966,,naf,indirect
,,Secor,Lella Faye,,,,-1966,,naf,indirect
,,Reuther,Roy L.,,,,-1968,,naf,indirect
,,Ungermann,Charles William,,,,-1968,,naf,indirect
,,Kohler,Julia B.,,,,-1969,,naf,indirect
,,Schmale,Theodore R.,,,,-1969,,naf,indirect
,,Reuther,May Wolf,,,,-1970,,naf,indirect
,,Girardin,Ray,,,,-1971,,naf,indirect
,,Piggins,Edward S.,,,,-1972,,naf,indirect
,,Polasky,Alan N.,,,,-1976,,naf,indirect
,,Rossiter,Richard Alfred,,,,-1977,,naf,indirect
,,Anderson,Godfrey J.,,,,-1981,,naf,indirect
,,Duey,Philip A.,,,,-1982,,naf,indirect
,,Merriam,Helen Bell,,,,-1984,,naf,indirect
,,Russell,Rhoda Reddig,,,,-1985,,naf,indirect
,,Tufty,Esther Van Wagoner,,,,-1986,,naf,indirect
,,Gelli,Giovanni Battista,,,,1498-1563,http://id.loc.gov/authorities/names/n80060699,naf,indirect
,,Shakespeare,William,,,,1564-1616,,naf,indirect
,,Shakespeare,William,,,,1564-1616,http://id.loc.gov/authorities/names/n78095332,naf,indirect
,,Allouez,Claude,,,,1622-1689,http://id.loc.gov/authorities/names/no2002044412,naf,indirect
,,Marquette,Jacques,,,,1637-1675,http://id.loc.gov/authorities/names/n80103649,naf,indirect
,,Behn,Aphra,,,,1640-1689,http://id.loc.gov/authorities/names/n50006616,naf,indirect
,,La Salle,Robert Cavelier,sieur de,,,1643-1687,http://id.loc.gov/authorities/names/n50043391,naf,indirect
,,Joliet,Louis,,,,1645-1700,http://id.loc.gov/authorities/names/n50054922,naf,indirect
,,Cadillac,Antoine Laumet de Lamothe,,,,1658-1730,http://id.loc.gov/authorities/names/n94052687,naf,indirect
,,Potier,Pierre-Philippe,,,,1708-1781,http://id.loc.gov/authorities/names/nr95019548,naf,indirect
,,Lind,James,,,,1716-1794,http://id.loc.gov/authorities/names/n84805668,naf,indirect
,,Langlade,Charles Michel de,,,,1729-1800,,naf,indirect
,,Foster,Theodore,,,,1752-1828,http://id.loc.gov/authorities/names/n86018377,naf,indirect
,,Hull,William,,,,1753-1825,http://id.loc.gov/authorities/names/n85305941,naf,indirect
,,Hahnemann,Samuel,,,,1755-1843,http://id.loc.gov/authorities/names/n81043526,naf,indirect
,,Mozart,Wolfgang Amadeus,,,,1756-1791,http://id.loc.gov/authorities/names/n80022788,naf,indirect
,,Brown,Solomon,,,,1757-1815,,naf,indirect
,,Allen,Richard,,,,1760-1831,http://id.loc.gov/authorities/names/n82078023,naf,indirect
,,Mack,Stephen,,,,1762-1826,,naf,indirect
,,Johnston,John,,,,1762-1828,http://id.loc.gov/authorities/names/n93101905,naf,indirect
,,Kent,James,,,,1763-1847,http://id.loc.gov/authorities/names/n50044749,naf,indirect
,,Astor,John Jacob,,,,1763-1848,http://id.loc.gov/authorities/names/n82027832,naf,indirect
,,Richard,Gabriel,,,,1767-1832,http://id.loc.gov/authorities/names/n85373786,naf,indirect
,,Jackson,Andrew,,,,1767-1845,http://id.loc.gov/authorities/names/n79088888,naf,indirect
,,Adams,John Quincy,,,,1767-1848,http://id.loc.gov/authorities/names/n79140988,naf,indirect
,,Madison,Dolley,,,,1768-1849,http://id.loc.gov/authorities/names/n50039293,naf,indirect
,,Hardy,Thomas Masterman,"Sir, 1st bart.",,,1769-1839,,naf,indirect
,,Upjohn,William,,,,1770-1847,http://id.loc.gov/authorities/names/nr96020838,naf,indirect
,,Chandler,Thomas,,,,1773-1816,,naf,indirect
,,Harrison,William Henry,,,,1773-1841,http://id.loc.gov/authorities/names/n85345431,naf,indirect
,,Hull,Isaac,,,,1773-1843,http://id.loc.gov/authorities/names/n85018368,naf,indirect
,,Tappan,Benjamin,,,,1773-1857,http://id.loc.gov/authorities/names/no90004127,naf,indirect
,,Bailly de Messein,Joseph,,,,1774-1835,http://id.loc.gov/authorities/names/n91067629,naf,indirect
,,Tazewell,Littleton Waller,,,,1774-1860,http://id.loc.gov/authorities/names/n83053015,naf,indirect
,,Dundonald,Thomas Cochrane,Earl of,,,1775-1860,http://id.loc.gov/authorities/names/n50054509,naf,indirect
,,Chandler,Margaret Evans,,,,1778-1807,,naf,indirect
,,O'Higgins,Bernardo,,,,1778-1842,http://id.loc.gov/authorities/names/n50034064,naf,indirect
,,San Martín,José de,,,,1778-1850,,naf,indirect
,,Pike,Zebulon Montgomery,,,,1779-1813,http://id.loc.gov/authorities/names/n79022061,naf,indirect
,,Story,Joseph,,,,1779-1845,http://id.loc.gov/authorities/names/n50010851,naf,indirect
,,Paulding,James K.,,,,1779-1860,,naf,indirect
,,Shook,Jacob,,,,1779-1862,,naf,indirect
,,Tanner,John,,,,1780-1847,http://id.loc.gov/authorities/names/n83317643,naf,indirect
,,Comstock,O. C.,,,Oliver Cromwell,1780-1860,http://id.loc.gov/authorities/names/nr94036688,naf,indirect
,,Woodbridge,William,,,,1780-1861,http://id.loc.gov/authorities/names/n88159841,naf,indirect
,,Taylor,John,,,,1781-1864,http://id.loc.gov/authorities/names/n88138866,naf,indirect
,,Morrison,Charles,,,,1782-1834,,naf,indirect
,,Calhoun,John C.,,,John Caldwell,1782-1850,http://id.loc.gov/authorities/names/n79137102,naf,indirect
,,Webster,Daniel,,,,1782-1852,http://id.loc.gov/authorities/names/n80034929,naf,indirect
,,Williams,John R.,,,,1782-1854,http://id.loc.gov/authorities/names/nr2005001649,naf,indirect
,,Van Buren,Martin,,,,1782-1862,http://id.loc.gov/authorities/names/n80057180,naf,indirect
,,Cass,Lewis,,,,1782-1866,http://id.loc.gov/authorities/names/n50034113,naf,indirect
,,Conant,Shubael,,,,1783-,,naf,indirect
,,Campbell,Henry M.,,,Henry Munroe,1783-1842,,naf,indirect
,,Biddle,James,,,,1783-1848,http://id.loc.gov/authorities/names/n82148047,naf,indirect
,,Roberts,Edmund,,,,1784-1836,http://id.loc.gov/authorities/names/n91123413,naf,indirect
,,McCoy,Isaac,,,,1784-1846,http://id.loc.gov/authorities/names/n92024568,naf,indirect
,,Taylor,Zachary,,,,1784-1850,http://id.loc.gov/authorities/names/n50008436,naf,indirect
,,Downes,John,,,,1784-1854,http://id.loc.gov/authorities/names/nr2001012250,naf,indirect
,,Chipman,Henry C.,,,,1784-1867,,naf,indirect
,,Bell,Digby V.,,,,1784-1871,,naf,indirect
,,Perry,Oliver Hazard,,,,1785-1819,http://id.loc.gov/authorities/names/n85373910,naf,indirect
,,Carrera Verdugo,José Miguel,,,,1785-1821,,naf,indirect
,,Hatch,Rufus,,,,1785-1825,,naf,indirect
,,Boyd,William Augustus,,,,1785-1854,,naf,indirect
,,Pierpont,John,,,,1785-1866,http://id.loc.gov/authorities/names/n90628815,naf,indirect
,,Kearsley,Jonathan,,,,1786-1859,,naf,indirect
,,Kersey,Jonathan,,,,1786-1859,,naf,indirect
,,Mullett,John,,,,1786-1862,http://id.loc.gov/authorities/names/no00000385,naf,indirect
,,Bingham,Abel,,,,1786-1865,,naf,indirect
,,Rodgers,George Washington,,,,1787-1832,,naf,indirect
,,Weddell,James,,,,1787-1834,http://id.loc.gov/authorities/names/n86841443,naf,indirect
,,Southard,Samuel L.,,,Samuel Lewis,1787-1842,http://id.loc.gov/authorities/names/n83208104,naf,indirect
,,Moore,William P.,,,,1787-1850,,naf,indirect
,,Niles,John M.,,,John Milton,1787-1856,http://id.loc.gov/authorities/names/n88631755,naf,indirect
,,Fletcher,William Asa,,,,1788-1852,http://id.loc.gov/authorities/names/n91114175,naf,indirect
,,Bronson,Titus,,,,1788-1853,http://id.loc.gov/authorities/names/no2012115817,naf,indirect
,,Ticknor,Benajah,,,,1788-1858,http://id.loc.gov/authorities/names/n90713560,naf,indirect
,,Monteith,John,,,,1788-1868,http://id.loc.gov/authorities/names/n85373787,naf,indirect
,,Lundy,Benjamin,,,,1789-1839,http://id.loc.gov/authorities/names/n50043010,naf,indirect
,,Norvell,John,,,,1789-1850,http://id.loc.gov/authorities/names/no89016118,naf,indirect
,,Sparks,Jared,,,,1789-1866,http://id.loc.gov/authorities/names/n50021686,naf,indirect
,,Ewing,Thomas,,,,1789-1871,http://id.loc.gov/authorities/names/n89621219,naf,indirect
,,Everett,Alexander Hill,,,,1790-1847,http://id.loc.gov/authorities/names/n50009165,naf,indirect
,,Jones,Thomas Ap Catesby,,,,1790-1858,http://id.loc.gov/authorities/names/nr93011566,naf,indirect
,,Geisinger,David,,,,1790-1860,http://id.loc.gov/authorities/names/n96009407,naf,indirect
,,Tyler,John,,,,1790-1862,http://id.loc.gov/authorities/names/n50081085,naf,indirect
,,Shubrick,William Branford,,,,1790-1874,http://id.loc.gov/authorities/names/n96020564,naf,indirect
,,Selkirk,James,,,,1790-1877,,naf,indirect
,,Hérold,Ferdinand,,,,1791-1833,,naf,indirect
,,Pierson,Job,,,,1791-1860,http://id.loc.gov/authorities/names/n96086114,naf,indirect
,,Meyerbeer,Giacomo,,,,1791-1864,http://id.loc.gov/authorities/names/n79140961,naf,indirect
,,Buchanan,James,,,,1791-1868,http://id.loc.gov/authorities/names/n78095586,naf,indirect
,,Campau,Louis,,,,1791-1871,http://id.loc.gov/authorities/names/n2007080670,naf,indirect
,,Ticknor,George,,,,1791-1871,http://id.loc.gov/authorities/names/n50011872,naf,indirect
,,Morse,Samuel Finley Breese,,,,1791-1872,http://id.loc.gov/authorities/names/n50070284,naf,indirect
,,Wing,Austin Eli,,,,1792-1849,http://id.loc.gov/authorities/names/nr2002002001,naf,indirect
,,Birney,James Gillespie,,,,1792-1857,http://id.loc.gov/authorities/names/n50011197,naf,indirect
,,Burt,William Austin,,,,1792-1858,http://id.loc.gov/authorities/names/n88199514,naf,indirect
,,Biddle,John,,,,1792-1859,,naf,indirect
,,Cousin,Victor,,,,1792-1867,http://id.loc.gov/authorities/names/n50058687,naf,indirect
,,Stevens,Thaddeus,,,,1792-1868,http://id.loc.gov/authorities/names/n50023914,naf,indirect
,,Schoolcraft,Henry Rowe,,,,1793-1864,http://id.loc.gov/authorities/names/n50002814,naf,indirect
,,Kellogg,John R.,,,,1793-1868,,naf,indirect
,,Brown,Joseph W.,,,,1793-1880,,naf,indirect
,,Kearny,Stephen Watts,,,,1794-1848,http://id.loc.gov/authorities/names/n50062807,naf,indirect
,,Perry,Matthew Calbraith,,,,1794-1858,http://id.loc.gov/authorities/names/n50009036,naf,indirect
,,White,Orin,,,,1794-1864,,naf,indirect
,,Everett,Edward,,,,1794-1865,http://id.loc.gov/authorities/names/n85158370,naf,indirect
,,Armstrong,James,,,,1794-1868,http://id.loc.gov/authorities/names/n86114557,naf,indirect
,,Bingham,Hannah,,,,1794-1868,,naf,indirect
,,Duffield,George,,,,1794-1868,http://id.loc.gov/authorities/names/n90634153,naf,indirect
,,Dewey,Orville,,,,1794-1882,http://id.loc.gov/authorities/names/n87851745,naf,indirect
,,Ball,John,,,,1794-1884,http://id.loc.gov/authorities/names/n95035082,naf,indirect
,,Polk,James K.,,,James Knox,1795-1849,http://id.loc.gov/authorities/names/n80145740,naf,indirect
,,Slatford,Job,,,,1795-1851,,naf,indirect
,,Stockton,Robert Field,,,,1795-1866,http://id.loc.gov/authorities/names/n86858531,naf,indirect
,,Treadwell,Seymour Boughton,,,,1795-1867,http://id.loc.gov/authorities/names/nr98006464,naf,indirect
,,Allen,John,,,,1796-1851,http://id.loc.gov/authorities/names/n88252325,naf,indirect
,,Johnston,George,,,,1796-1861,,naf,indirect
,,Norris,Mark,,,,1796-1862,,naf,indirect
,,Ferry,William Montague,,,,1796-1867,http://id.loc.gov/authorities/names/nr96044864,naf,indirect
,,Slatford,Hannah,,,,1796-1872,,naf,indirect
,,Shearer,Jonathan,,,,1796-1881,,naf,indirect
,,Ransom,Epaphroditus,,,,1797-1859,,naf,indirect
,,Baraga,Frederic,,,,1797-1868,http://id.loc.gov/authorities/names/n82158356,naf,indirect
,,Carlisle,Daniel,,,,1797-1872,,naf,indirect
,,Pitcher,Zina,,,,1797-1872,http://id.loc.gov/authorities/names/n88159840,naf,indirect
,,Platt,Zephaniah,,,,1797-1872,,naf,indirect
,,Whitney,Asa,,,,1797-1872,http://id.loc.gov/authorities/names/no89017066,naf,indirect
,,Noble,Charles,,,,1797-1874,http://id.loc.gov/authorities/names/n88218739,naf,indirect
,,Smith,Gerrit,,,,1797-1874,http://id.loc.gov/authorities/names/n85185910,naf,indirect
,,Norris,Roccena Vaill,,,,1797-1876,,naf,indirect
,,Henry,Joseph,,,,1797-1878,http://id.loc.gov/authorities/names/n79023046,naf,indirect
,,Kingsley,James,,,,1797-1878,,naf,indirect
,,Silver,Abiel,,,,1797-1881,http://id.loc.gov/authorities/names/nr00013293,naf,indirect
,,Pierce,John Davis,,,,1797-1882,,naf,indirect
,,Weed,Thurlow,,,,1797-1882,http://id.loc.gov/authorities/names/n82098843,naf,indirect
,,Morey,Peter,,,,1798-1881,,naf,indirect
,,Hunt,James B.,,,,1799-1857,http://id.loc.gov/authorities/names/no2008077894,naf,indirect
,,Schwarz,J. E.,,,,1799-1858,,naf,indirect
,,Mason,John Young,,,,1799-1859,http://id.loc.gov/authorities/names/n88156123,naf,indirect
,,Patterson,George Washington,,,,1799-1879,http://id.loc.gov/authorities/names/n97020765,naf,indirect
,,Schoolcraft,Jane Johnston,,,,1800-1842,http://id.loc.gov/authorities/names/n97109778,naf,indirect
,,Smith,Hyrum,,,,1800-1844,http://id.loc.gov/authorities/names/nr88012180,naf,indirect
,,Lyon,Lucius,,,,1800-1851,http://id.loc.gov/authorities/names/n91111209,naf,indirect
,,Schroeder,John Frederick,,,,1800-1857,http://id.loc.gov/authorities/names/n88258650,naf,indirect
,,Whittemore,Gideon Olin,,,,1800-1863,,naf,indirect
,,McGuffey,William Holmes,,,,1800-1873,http://id.loc.gov/authorities/names/n50007831,naf,indirect
,,Fillmore,Millard,,,,1800-1874,http://id.loc.gov/authorities/names/n50029300,naf,indirect
,,Gillet,Ransom H.,,,Ransom Hooker,1800-1876,http://id.loc.gov/authorities/names/n88002980,naf,indirect
,,Wade,Benjamin Franklin,,,,1800-1878,http://id.loc.gov/authorities/names/n85367522,naf,indirect
,,Cushing,Caleb,,,,1800-1879,http://id.loc.gov/authorities/names/n83800030,naf,indirect
,,Trowbridge,C. C.,,,Charles Christopher,1800-1883,http://id.loc.gov/authorities/names/n78089041,naf,indirect
,,Bancroft,George,,,,1800-1891,http://id.loc.gov/authorities/names/n50036519,naf,indirect
,,Monteith,Abigail Harris,,,,1801-,,naf,indirect
,,Kirkland,Caroline M.,,,Caroline Matilda,1801-1864,http://id.loc.gov/authorities/names/n50048584,naf,indirect
,,Glynn,John,,,,1801-1871,,naf,indirect
,,Young,John,,,,1802-1852,http://id.loc.gov/authorities/names/no89019749,naf,indirect
,,Maynard,William Sumner,,,,1802-1866,,naf,indirect
,,Comstock,Addison J.,,,,1802-1867,,naf,indirect
,,Williams,Asa,,,,1802-1869,,naf,indirect
,,Barry,John Stewart,,,,1802-1870,,naf,indirect
,,Martineau,Harriet,,,,1802-1876,http://id.loc.gov/authorities/names/n79027175,naf,indirect
,,Williams,George Palmer,,,,1802-1881,http://id.loc.gov/authorities/names/nr2005027879,naf,indirect
,,Hubbard,Gurdon Saltonstall,,,,1802-1886,http://id.loc.gov/authorities/names/n82001155,naf,indirect
,,Dix,Dorothea Lynde,,,,1802-1887,http://id.loc.gov/authorities/names/n50029859,naf,indirect
,,Kossuth,Lajos,,,,1802-1894,http://id.loc.gov/authorities/names/n50042689,naf,indirect
,,Butler,Charles,,,,1802-1897,http://id.loc.gov/authorities/names/n81009685,naf,indirect
,,Bradbury,James Ware,,,,1802-1901,http://id.loc.gov/authorities/names/n2004066280,naf,indirect
,,Denton,Samuel,,,,1803-1860,,naf,indirect
,,Dunham,Nelson,,,,1803-1866,,naf,indirect
,,McKinney,John,,,,1803-1870,,naf,indirect
,,Thomas,Nathan M.,,,Nathan Macy,1803-1887,,naf,indirect
,,Polk,Sarah Childress,,,,1803-1891,http://id.loc.gov/authorities/names/n97016310,naf,indirect
,,Davis,Alexander Jackson,,,,1803-1892,http://id.loc.gov/authorities/names/n80153777,naf,indirect
,,Strauss,Johann,,,,1804-1849,http://id.loc.gov/authorities/names/n79106446,naf,indirect
,,Crary,Isaac Edwin,,,,1804-1854,http://id.loc.gov/authorities/names/nr2001033381,naf,indirect
,,Agnew,John Holmes,,,,1804-1865,http://id.loc.gov/authorities/names/nr92025505,naf,indirect
,,Crapo,Henry Howland,,,,1804-1869,http://id.loc.gov/authorities/names/n88159838,naf,indirect
,,Lefevere,Peter Paul,,,,1804-1869,,naf,indirect
,,Den Bleyker,Paulus,,,,1804-1872,,naf,indirect
,,Higginson,Francis John,,,,1804-1872,,naf,indirect
,Sir,Benedict,Julius,,,,1804-1885,http://id.loc.gov/authorities/names/n81055096,naf,indirect
,,Sibley,John Langdon,,,,1804-1885,http://id.loc.gov/authorities/names/n82077095,naf,indirect
,,McCoskry,Samuel Allen,,,,1804-1886,http://id.loc.gov/authorities/names/n91056413,naf,indirect
,,Forbes,R. B.,,,Robert Bennet,1804-1889,http://id.loc.gov/authorities/names/n86856960,naf,indirect
,,Felch,Alpheus,,,,1804-1896,http://id.loc.gov/authorities/names/n85158203,naf,indirect
,,Jones,George Wallace,,,,1804-1896,http://id.loc.gov/authorities/names/n90685332,naf,indirect
,,Dow,Neal,,,,1804-1897,http://id.loc.gov/authorities/names/n85158243,naf,indirect
,,Morgan,Elijah William,,,,1805-,,naf,indirect
,,Thompson,Benjamin,,,,1805-,,naf,indirect
,,Taylor,Charles Coffin,,,,1805-1855,,naf,indirect
,,Whipple,Charles Whiley,,,,1805-1855,,naf,indirect
,,Pickens,F. W.,,,Francis Wilkinson,1805-1869,http://id.loc.gov/authorities/names/n85824165,naf,indirect
,,Redfield,Alexander Heman,,,,1805-1869,,naf,indirect
,,Howard,Jacob Merritt,,,,1805-1871,http://id.loc.gov/authorities/names/n85337407,naf,indirect
,,Garrison,William Lloyd,,,,1805-1879,http://id.loc.gov/authorities/names/n80045859,naf,indirect
,,Seaman,Ezra C.,,,Ezra Champion,1805-1880,http://id.loc.gov/authorities/names/n88002972,naf,indirect
,,Tappan,Henry Philip,,,,1805-1881,http://id.loc.gov/authorities/names/n79061314,naf,indirect
,,Burrows,Lorenzo,,,,1805-1885,http://id.loc.gov/authorities/names/nr93052523,naf,indirect
,,Dougherty,Peter,,,,1805-1894,,naf,indirect
,,Field,David Dudley,,,,1805-1894,http://id.loc.gov/authorities/names/n85319057,naf,indirect
,,Martineau,James,,,,1805-1900,http://id.loc.gov/authorities/names/n85387771,naf,indirect
,,Chandler,Thomas,,,,1806-,,naf,indirect
,,Corselius,George,,,,1806-1849,,naf,indirect
,,Borup,Charles William Wulff,,,,1806-1859,,naf,indirect
,,Lothrop,Edwin H.,,,,1806-1874,,naf,indirect
,,Wise,Henry A.,,,Henry Alexander,1806-1876,http://id.loc.gov/authorities/names/n84017802,naf,indirect
,,Curtenius,Frederick W.,,,,1806-1883,,naf,indirect
,,Ulrici,Hermann,,,,1806-1884,http://id.loc.gov/authorities/names/nr95007910,naf,indirect
,,Noble,David A.,,,,1806-1896,,naf,indirect
,,Chandler,Elizabeth Margaret,,,,1807-1834,http://id.loc.gov/authorities/names/n85323082,naf,indirect
,,Thurber,Jefferson G.,,,,1807-1857,,naf,indirect
,,Lee,Robert E.,,,Robert Edward,1807-1870,http://id.loc.gov/authorities/names/n80044891,naf,indirect
,,Agassiz,Louis,,,,1807-1873,http://id.loc.gov/authorities/names/n50041821,naf,indirect
,,Cornell,Ezra,,,,1807-1874,http://id.loc.gov/authorities/names/n97066641,naf,indirect
,,Williamson,I. D.,,,Isaac Dowd,1807-1876,http://id.loc.gov/authorities/names/nr99022529,naf,indirect
,,McClelland,Robert,,,,1807-1880,http://id.loc.gov/authorities/names/n86054943,naf,indirect
,,Schmid,Friedrich,,,,1807-1883,,naf,indirect
,,Hill,Frances M.,,,,1807-1884,,naf,indirect
,,Upjohn,William,,,,1807-1887,,naf,indirect
,,Adam,John J.,,,,1807-1888,,naf,indirect
,,McIntyre,Donald,,,,1807-1891,,naf,indirect
,,Whittier,John Greenleaf,,,,1807-1892,http://id.loc.gov/authorities/names/n80034928,naf,indirect
,,Angell,Avery Aldrich,,,,1807-1894,,naf,indirect
,,Palmer,David Wheeler,,,,1807-1896,http://id.loc.gov/authorities/names/no2015040313,naf,indirect
,,Green,Sanford M.,,,Sanford Moon,1807-1901,http://id.loc.gov/authorities/names/n88071968,naf,indirect
,,Bryant,John Howard,,,,1807-1902,http://id.loc.gov/authorities/names/no00025729,naf,indirect
,,Carpenter,Guy,,,,1808-1849,,naf,indirect
,,Bingham,Kinsley S.,,,Kinsley Scott,1808-1861,http://id.loc.gov/authorities/names/no95055147,naf,indirect
,,Williams,Joseph R.,,,,1808-1861,,naf,indirect
,,Richmond,William A.,,,,1808-1870,,naf,indirect
,,Aldrich,Cyrus,,,,1808-1871,http://id.loc.gov/authorities/names/n2004115531,naf,indirect
,,Fenton,William M.,,,,1808-1871,,naf,indirect
,,Chase,Salmon P.,,,Salmon Portland,1808-1873,http://id.loc.gov/authorities/names/n50036227,naf,indirect
,,Johnson,Andrew,,,,1808-1875,http://id.loc.gov/authorities/names/n79056304,naf,indirect
